order_id,item_id,product_id,quantity,list_price,discount,total_price,Product_name,Category_name
421,5,23,2,299.99,0.2,479.984,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles
422,1,20,2,599.99,0.05,1139.981,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles
423,1,8,2,1799.99,0.05,3419.981,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes
423,2,17,1,429,0.2,343.2,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles
423,3,23,2,299.99,0.07,557.9814,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles
423,4,2,1,749.99,0.2,599.992,Ritchey Timberwolf Frameset - 2016,Mountain Bikes
424,1,22,1,269.99,0.1,242.991,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles
424,2,6,1,469.99,0.05,446.4905,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes
425,1,6,1,469.99,0.1,422.991,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes
425,2,21,2,269.99,0.07,502.1814,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles
425,3,19,1,449,0.05,426.55,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles
426,1,10,1,1549,0.1,1394.1,Surly Straggler - 2016,Cyclocross Bicycles
426,2,23,2,299.99,0.05,569.981,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles
427,1,12,2,549.99,0.07,1022.9814,Electra Townie Original 21D - 2016,Cruisers Bicycles
427,2,15,2,529.99,0.1,953.982,Electra Moto 1 - 2016,Cruisers Bicycles
427,3,26,2,599.99,0.07,1115.9814,Electra Townie Original 7D EQ - 2016,Comfort Bicycles
428,1,5,2,1320.99,0.2,2113.584,Heller Shagamaw Frame - 2016,Mountain Bikes
428,2,14,1,269.99,0.2,215.992,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles
429,1,11,1,1680.99,0.2,1344.792,Surly Straggler 650b - 2016,Cyclocross Bicycles
429,2,4,2,2899.99,0.1,5219.982,Trek Fuel EX 8 29 - 2016,Mountain Bikes
429,3,5,2,1320.99,0.05,2509.881,Heller Shagamaw Frame - 2016,Mountain Bikes
429,4,6,1,469.99,0.07,437.0907,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes
429,5,2,1,749.99,0.1,674.991,Ritchey Timberwolf Frameset - 2016,Mountain Bikes
430,1,22,2,269.99,0.1,485.982,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles
430,2,11,1,1680.99,0.07,1563.3207,Surly Straggler 650b - 2016,Cyclocross Bicycles
430,3,4,2,2899.99,0.2,4639.984,Trek Fuel EX 8 29 - 2016,Mountain Bikes
430,4,13,2,269.99,0.2,431.984,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles
430,5,8,1,1799.99,0.2,1439.992,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes
431,1,14,2,269.99,0.2,431.984,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles
431,2,6,1,469.99,0.1,422.991,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes
431,3,18,1,449,0.2,359.2,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles
431,4,13,2,269.99,0.07,502.1814,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles
431,5,19,1,449,0.07,417.57,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles
432,1,10,2,1549,0.2,2478.4,Surly Straggler - 2016,Cyclocross Bicycles
432,2,7,2,3999.99,0.05,7599.981,Trek Slash 8 27.5 - 2016,Mountain Bikes
433,1,6,1,469.99,0.1,422.991,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes
433,2,10,1,1549,0.2,1239.2,Surly Straggler - 2016,Cyclocross Bicycles
433,3,24,1,549.99,0.1,494.991,Electra Townie Original 21D - 2016,Comfort Bicycles
433,4,4,1,2899.99,0.2,2319.992,Trek Fuel EX 8 29 - 2016,Mountain Bikes
434,1,21,1,269.99,0.05,256.4905,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles
434,2,20,1,599.99,0.1,539.991,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles
434,3,9,1,2999.99,0.2,2399.992,Trek Conduit+ - 2016,Electric Bikes
434,4,11,2,1680.99,0.07,3126.6414,Surly Straggler 650b - 2016,Cyclocross Bicycles
434,5,18,2,449,0.05,853.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles
435,1,22,1,269.99,0.05,256.4905,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles
435,2,9,1,2999.99,0.05,2849.9905,Trek Conduit+ - 2016,Electric Bikes
435,3,18,1,449,0.05,426.55,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles
436,1,3,1,999.99,0.05,949.9905,Surly Wednesday Frameset - 2016,Mountain Bikes
436,2,23,1,299.99,0.2,239.992,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles
437,1,3,1,999.99,0.05,949.9905,Surly Wednesday Frameset - 2016,Mountain Bikes
437,2,10,1,1549,0.05,1471.55,Surly Straggler - 2016,Cyclocross Bicycles
437,3,8,2,1799.99,0.05,3419.981,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes
438,1,4,1,2899.99,0.07,2696.9907,Trek Fuel EX 8 29 - 2016,Mountain Bikes
438,2,22,1,269.99,0.1,242.991,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles
438,3,8,2,1799.99,0.05,3419.981,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes
438,4,13,2,269.99,0.05,512.981,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles
439,1,6,2,469.99,0.07,874.1814,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes
439,2,7,2,3999.99,0.05,7599.981,Trek Slash 8 27.5 - 2016,Mountain Bikes
440,1,19,2,449,0.07,835.14,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles
440,2,4,2,2899.99,0.07,5393.9814,Trek Fuel EX 8 29 - 2016,Mountain Bikes
441,1,12,1,549.99,0.07,511.4907,Electra Townie Original 21D - 2016,Cruisers Bicycles
441,2,15,1,529.99,0.1,476.991,Electra Moto 1 - 2016,Cruisers Bicycles
442,1,16,2,599.99,0.07,1115.9814,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles
442,2,26,2,599.99,0.2,959.984,Electra Townie Original 7D EQ - 2016,Comfort Bicycles
442,3,6,2,469.99,0.2,751.984,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes
443,1,5,1,1320.99,0.05,1254.9405,Heller Shagamaw Frame - 2016,Mountain Bikes
443,2,26,1,599.99,0.2,479.992,Electra Townie Original 7D EQ - 2016,Comfort Bicycles
444,1,22,1,269.99,0.07,251.0907,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles
444,2,15,2,529.99,0.07,985.7814,Electra Moto 1 - 2016,Cruisers Bicycles
444,3,20,2,599.99,0.05,1139.981,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles
444,4,16,1,599.99,0.1,539.991,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles
444,5,10,2,1549,0.2,2478.4,Surly Straggler - 2016,Cyclocross Bicycles
445,1,7,1,3999.99,0.2,3199.992,Trek Slash 8 27.5 - 2016,Mountain Bikes
445,2,16,1,599.99,0.07,557.9907,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles
445,3,23,1,299.99,0.2,239.992,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles
446,1,22,1,269.99,0.2,215.992,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles
446,2,16,2,599.99,0.07,1115.9814,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles
447,1,4,2,2899.99,0.05,5509.981,Trek Fuel EX 8 29 - 2016,Mountain Bikes
447,2,3,1,999.99,0.1,899.991,Surly Wednesday Frameset - 2016,Mountain Bikes
447,3,8,1,1799.99,0.07,1673.9907,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes
448,1,13,2,269.99,0.05,512.981,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles
448,2,6,2,469.99,0.05,892.981,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes
449,1,17,2,429,0.05,815.1,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles
449,2,2,1,749.99,0.05,712.4905,Ritchey Timberwolf Frameset - 2016,Mountain Bikes
449,3,7,2,3999.99,0.07,7439.9814,Trek Slash 8 27.5 - 2016,Mountain Bikes
449,4,26,2,599.99,0.2,959.984,Electra Townie Original 7D EQ - 2016,Comfort Bicycles
450,1,24,1,549.99,0.05,522.4905,Electra Townie Original 21D - 2016,Comfort Bicycles
450,2,12,1,549.99,0.07,511.4907,Electra Townie Original 21D - 2016,Cruisers Bicycles
450,3,5,1,1320.99,0.1,1188.891,Heller Shagamaw Frame - 2016,Mountain Bikes
451,1,14,2,269.99,0.05,512.981,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles
452,1,11,1,1680.99,0.05,1596.9405,Surly Straggler 650b - 2016,Cyclocross Bicycles
452,2,16,1,599.99,0.05,569.9905,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles
452,3,7,2,3999.99,0.1,7199.982,Trek Slash 8 27.5 - 2016,Mountain Bikes
452,4,8,1,1799.99,0.1,1619.991,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes
453,1,23,1,299.99,0.05,284.9905,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles
453,2,20,2,599.99,0.2,959.984,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles
453,3,4,1,2899.99,0.2,2319.992,Trek Fuel EX 8 29 - 2016,Mountain Bikes
454,1,25,2,499.99,0.07,929.9814,Electra Townie Original 7D - 2015/2016,Comfort Bicycles
454,2,13,2,269.99,0.05,512.981,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles
454,3,24,2,549.99,0.1,989.982,Electra Townie Original 21D - 2016,Comfort Bicycles
455,1,9,1,2999.99,0.05,2849.9905,Trek Conduit+ - 2016,Electric Bikes
456,1,17,2,429,0.07,797.94,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles
456,2,23,1,299.99,0.07,278.9907,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles
457,1,24,2,549.99,0.07,1022.9814,Electra Townie Original 21D - 2016,Comfort Bicycles
457,2,2,1,749.99,0.05,712.4905,Ritchey Timberwolf Frameset - 2016,Mountain Bikes
457,3,7,2,3999.99,0.1,7199.982,Trek Slash 8 27.5 - 2016,Mountain Bikes
457,4,17,1,429,0.2,343.2,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles
458,1,2,1,749.99,0.2,599.992,Ritchey Timberwolf Frameset - 2016,Mountain Bikes
458,2,21,2,269.99,0.07,502.1814,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles
458,3,11,1,1680.99,0.1,1512.891,Surly Straggler 650b - 2016,Cyclocross Bicycles
458,4,24,1,549.99,0.2,439.992,Electra Townie Original 21D - 2016,Comfort Bicycles
458,5,3,2,999.99,0.2,1599.984,Surly Wednesday Frameset - 2016,Mountain Bikes
459,1,11,1,1680.99,0.2,1344.792,Surly Straggler 650b - 2016,Cyclocross Bicycles
460,1,19,1,449,0.05,426.55,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles
460,2,18,2,449,0.07,835.14,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles
460,3,4,1,2899.99,0.2,2319.992,Trek Fuel EX 8 29 - 2016,Mountain Bikes
460,4,22,2,269.99,0.1,485.982,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles
461,1,16,1,599.99,0.07,557.9907,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles
461,2,4,1,2899.99,0.2,2319.992,Trek Fuel EX 8 29 - 2016,Mountain Bikes
461,3,8,2,1799.99,0.05,3419.981,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes
461,4,24,1,549.99,0.1,494.991,Electra Townie Original 21D - 2016,Comfort Bicycles
461,5,18,2,449,0.1,808.2,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles
462,1,12,2,549.99,0.1,989.982,Electra Townie Original 21D - 2016,Cruisers Bicycles
463,1,13,2,269.99,0.07,502.1814,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles
464,1,7,1,3999.99,0.1,3599.991,Trek Slash 8 27.5 - 2016,Mountain Bikes
465,1,6,2,469.99,0.1,845.982,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes
465,2,25,2,499.99,0.1,899.982,Electra Townie Original 7D - 2015/2016,Comfort Bicycles
466,1,19,2,449,0.2,718.4,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles
466,2,6,1,469.99,0.2,375.992,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes
466,3,7,2,3999.99,0.05,7599.981,Trek Slash 8 27.5 - 2016,Mountain Bikes
466,4,15,1,529.99,0.1,476.991,Electra Moto 1 - 2016,Cruisers Bicycles
466,5,5,1,1320.99,0.1,1188.891,Heller Shagamaw Frame - 2016,Mountain Bikes
467,1,19,1,449,0.07,417.57,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles
467,2,10,1,1549,0.07,1440.57,Surly Straggler - 2016,Cyclocross Bicycles
467,3,22,2,269.99,0.1,485.982,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles
467,4,17,2,429,0.07,797.94,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles
467,5,11,1,1680.99,0.1,1512.891,Surly Straggler 650b - 2016,Cyclocross Bicycles
468,1,19,1,449,0.1,404.1,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles
468,2,9,2,2999.99,0.05,5699.981,Trek Conduit+ - 2016,Electric Bikes
468,3,10,2,1549,0.05,2943.1,Surly Straggler - 2016,Cyclocross Bicycles
468,4,25,1,499.99,0.1,449.991,Electra Townie Original 7D - 2015/2016,Comfort Bicycles
469,1,8,2,1799.99,0.1,3239.982,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes
469,2,4,1,2899.99,0.07,2696.9907,Trek Fuel EX 8 29 - 2016,Mountain Bikes
469,3,15,2,529.99,0.2,847.984,Electra Moto 1 - 2016,Cruisers Bicycles
470,1,18,1,449,0.05,426.55,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles
470,2,13,1,269.99,0.05,256.4905,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles
470,3,8,2,1799.99,0.2,2879.984,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes
471,1,14,1,269.99,0.2,215.992,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles
471,2,13,2,269.99,0.05,512.981,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles
472,1,15,1,529.99,0.1,476.991,Electra Moto 1 - 2016,Cruisers Bicycles
472,2,21,2,269.99,0.1,485.982,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles
473,1,26,1,599.99,0.07,557.9907,Electra Townie Original 7D EQ - 2016,Comfort Bicycles
474,1,19,2,449,0.05,853.1,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles
474,2,11,1,1680.99,0.2,1344.792,Surly Straggler 650b - 2016,Cyclocross Bicycles
475,1,17,2,429,0.07,797.94,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles
475,2,26,2,599.99,0.2,959.984,Electra Townie Original 7D EQ - 2016,Comfort Bicycles
475,3,25,1,499.99,0.2,399.992,Electra Townie Original 7D - 2015/2016,Comfort Bicycles
476,1,22,2,269.99,0.07,502.1814,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles
476,2,4,2,2899.99,0.2,4639.984,Trek Fuel EX 8 29 - 2016,Mountain Bikes
476,3,11,2,1680.99,0.07,3126.6414,Surly Straggler 650b - 2016,Cyclocross Bicycles
476,4,20,2,599.99,0.05,1139.981,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles
477,1,6,1,469.99,0.1,422.991,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes
477,2,10,1,1549,0.05,1471.55,Surly Straggler - 2016,Cyclocross Bicycles
478,1,21,2,269.99,0.07,502.1814,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles
479,1,26,1,599.99,0.07,557.9907,Electra Townie Original 7D EQ - 2016,Comfort Bicycles
479,2,12,1,549.99,0.05,522.4905,Electra Townie Original 21D - 2016,Cruisers Bicycles
479,3,21,1,269.99,0.2,215.992,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles
479,4,7,1,3999.99,0.05,3799.9905,Trek Slash 8 27.5 - 2016,Mountain Bikes
479,5,10,1,1549,0.2,1239.2,Surly Straggler - 2016,Cyclocross Bicycles
480,1,4,1,2899.99,0.05,2754.9905,Trek Fuel EX 8 29 - 2016,Mountain Bikes
480,2,15,1,529.99,0.05,503.4905,Electra Moto 1 - 2016,Cruisers Bicycles
480,3,23,2,299.99,0.07,557.9814,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles
481,1,13,2,269.99,0.2,431.984,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles
481,2,16,2,599.99,0.07,1115.9814,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles
481,3,9,2,2999.99,0.1,5399.982,Trek Conduit+ - 2016,Electric Bikes
482,1,13,1,269.99,0.2,215.992,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles
482,2,14,1,269.99,0.1,242.991,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles
483,1,17,1,429,0.07,398.97,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles
484,1,8,2,1799.99,0.1,3239.982,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes
484,2,24,1,549.99,0.05,522.4905,Electra Townie Original 21D - 2016,Comfort Bicycles
484,3,9,2,2999.99,0.05,5699.981,Trek Conduit+ - 2016,Electric Bikes
484,4,6,1,469.99,0.2,375.992,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes
485,1,13,1,269.99,0.1,242.991,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles
485,2,26,2,599.99,0.05,1139.981,Electra Townie Original 7D EQ - 2016,Comfort Bicycles
486,1,9,1,2999.99,0.07,2789.9907,Trek Conduit+ - 2016,Electric Bikes
486,2,23,2,299.99,0.05,569.981,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles
487,1,6,1,469.99,0.2,375.992,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes
488,1,13,2,269.99,0.07,502.1814,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles
488,2,23,2,299.99,0.05,569.981,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles
488,3,22,1,269.99,0.05,256.4905,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles
489,1,8,2,1799.99,0.1,3239.982,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes
490,1,12,1,549.99,0.1,494.991,Electra Townie Original 21D - 2016,Cruisers Bicycles
490,2,23,1,299.99,0.05,284.9905,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles
490,3,14,1,269.99,0.1,242.991,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles
490,4,13,2,269.99,0.07,502.1814,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles
491,1,9,2,2999.99,0.2,4799.984,Trek Conduit+ - 2016,Electric Bikes
491,2,21,2,269.99,0.05,512.981,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles
491,3,15,2,529.99,0.05,1006.981,Electra Moto 1 - 2016,Cruisers Bicycles
492,1,6,1,469.99,0.1,422.991,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes
492,2,22,2,269.99,0.1,485.982,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles
492,3,26,1,599.99,0.05,569.9905,Electra Townie Original 7D EQ - 2016,Comfort Bicycles
493,1,15,1,529.99,0.05,503.4905,Electra Moto 1 - 2016,Cruisers Bicycles
493,2,18,2,449,0.05,853.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles
493,3,26,1,599.99,0.05,569.9905,Electra Townie Original 7D EQ - 2016,Comfort Bicycles
494,1,23,1,299.99,0.1,269.991,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles
495,1,22,1,269.99,0.2,215.992,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles
495,2,9,1,2999.99,0.05,2849.9905,Trek Conduit+ - 2016,Electric Bikes
496,1,23,1,299.99,0.2,239.992,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles
496,2,13,1,269.99,0.1,242.991,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles
496,3,21,2,269.99,0.2,431.984,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles
497,1,25,2,499.99,0.07,929.9814,Electra Townie Original 7D - 2015/2016,Comfort Bicycles
498,1,24,1,549.99,0.07,511.4907,Electra Townie Original 21D - 2016,Comfort Bicycles
498,2,21,1,269.99,0.1,242.991,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles
498,3,10,1,1549,0.07,1440.57,Surly Straggler - 2016,Cyclocross Bicycles
499,1,11,1,1680.99,0.2,1344.792,Surly Straggler 650b - 2016,Cyclocross Bicycles
499,2,15,1,529.99,0.07,492.8907,Electra Moto 1 - 2016,Cruisers Bicycles
499,3,14,2,269.99,0.2,431.984,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles
499,4,20,2,599.99,0.1,1079.982,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles
500,1,12,2,549.99,0.05,1044.981,Electra Townie Original 21D - 2016,Cruisers Bicycles
500,2,14,1,269.99,0.2,215.992,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles
501,1,19,2,449,0.05,853.1,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles
501,2,8,1,1799.99,0.07,1673.9907,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes
501,3,14,1,269.99,0.1,242.991,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles
501,4,23,2,299.99,0.07,557.9814,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles
502,1,13,1,269.99,0.05,256.4905,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles
503,1,13,2,269.99,0.07,502.1814,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles
503,2,10,1,1549,0.05,1471.55,Surly Straggler - 2016,Cyclocross Bicycles
504,1,24,2,549.99,0.1,989.982,Electra Townie Original 21D - 2016,Comfort Bicycles
504,2,2,2,749.99,0.05,1424.981,Ritchey Timberwolf Frameset - 2016,Mountain Bikes
505,1,26,1,599.99,0.2,479.992,Electra Townie Original 7D EQ - 2016,Comfort Bicycles
506,1,25,1,499.99,0.1,449.991,Electra Townie Original 7D - 2015/2016,Comfort Bicycles
506,2,7,1,3999.99,0.07,3719.9907,Trek Slash 8 27.5 - 2016,Mountain Bikes
507,1,11,2,1680.99,0.05,3193.881,Surly Straggler 650b - 2016,Cyclocross Bicycles
507,2,13,2,269.99,0.07,502.1814,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles
507,3,20,2,599.99,0.1,1079.982,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles
508,1,8,1,1799.99,0.05,1709.9905,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes
508,2,2,2,749.99,0.05,1424.981,Ritchey Timberwolf Frameset - 2016,Mountain Bikes
508,3,10,2,1549,0.05,2943.1,Surly Straggler - 2016,Cyclocross Bicycles
508,4,25,1,499.99,0.07,464.9907,Electra Townie Original 7D - 2015/2016,Comfort Bicycles
509,1,23,2,299.99,0.2,479.984,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles
509,2,4,2,2899.99,0.05,5509.981,Trek Fuel EX 8 29 - 2016,Mountain Bikes
510,1,17,1,429,0.1,386.1,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles
511,1,22,2,269.99,0.05,512.981,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles
511,2,13,1,269.99,0.1,242.991,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles
512,1,21,1,269.99,0.07,251.0907,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles
513,1,7,1,3999.99,0.07,3719.9907,Trek Slash 8 27.5 - 2016,Mountain Bikes
513,2,13,1,269.99,0.2,215.992,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles
513,3,23,1,299.99,0.07,278.9907,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles
514,1,18,2,449,0.2,718.4,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles
514,2,17,2,429,0.07,797.94,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles
515,1,8,1,1799.99,0.07,1673.9907,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes
515,2,5,1,1320.99,0.1,1188.891,Heller Shagamaw Frame - 2016,Mountain Bikes
515,3,25,2,499.99,0.07,929.9814,Electra Townie Original 7D - 2015/2016,Comfort Bicycles
515,4,6,2,469.99,0.2,751.984,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes
516,1,7,1,3999.99,0.05,3799.9905,Trek Slash 8 27.5 - 2016,Mountain Bikes
516,2,5,2,1320.99,0.1,2377.782,Heller Shagamaw Frame - 2016,Mountain Bikes
517,1,21,2,269.99,0.07,502.1814,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles
518,1,16,2,599.99,0.2,959.984,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles
518,2,5,2,1320.99,0.05,2509.881,Heller Shagamaw Frame - 2016,Mountain Bikes
518,3,25,2,499.99,0.05,949.981,Electra Townie Original 7D - 2015/2016,Comfort Bicycles
518,4,15,2,529.99,0.2,847.984,Electra Moto 1 - 2016,Cruisers Bicycles
518,5,11,2,1680.99,0.07,3126.6414,Surly Straggler 650b - 2016,Cyclocross Bicycles
519,1,6,1,469.99,0.07,437.0907,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes
519,2,16,1,599.99,0.1,539.991,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles
519,3,23,2,299.99,0.05,569.981,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles
